Airline,Source,Destination,Total_Stops,Additional_Info,Date,Month,Year,Arrival_Hour,Arrival_Minute,Departure_Hour,Departure_Minute,Price
488,4,2,1,1,5,9,5,2019,19,0,9,0,
489,4,3,0,1,5,9,5,2019,18,0,9,35,
490,3,2,1,1,8,9,3,2019,12,30,7,20,
491,1,3,0,2,8,12,6,2019,17,20,9,25,
492,4,2,1,1,5,1,6,2019,19,0,11,30,
493,4,2,1,1,5,1,6,2019,4,25,19,45,
494,3,1,4,0,8,24,6,2019,17,5,14,45,
495,3,1,4,0,8,18,3,2019,17,5,14,40,
496,4,2,1,2,8,9,5,2019,12,35,13,25,
497,4,2,1,2,5,27,6,2019,12,35,9,40,
498,3,0,5,0,8,24,3,2019,19,45,16,55,
499,4,3,0,1,5,12,5,2019,18,15,8,25,
500,3,2,1,1,8,9,4,2019,12,10,6,50,
501,4,2,1,2,8,9,5,2019,12,35,21,25,
502,3,2,1,1,8,18,5,2019,1,30,17,30,
503,1,2,1,2,8,27,6,2019,7,40,10,55,
504,3,1,4,0,8,21,6,2019,10,15,7,55,
505,4,3,0,1,5,12,6,2019,16,20,18,55,
506,4,2,1,1,5,9,6,2019,12,35,2,15,
507,4,0,5,1,5,12,3,2019,9,30,22,55,
508,0,3,0,0,8,9,5,2019,22,25,19,55,
509,4,0,5,1,5,21,3,2019,19,10,8,0,
510,1,2,1,2,8,21,3,2019,19,15,5,0,
511,8,2,1,1,8,9,3,2019,21,55,15,55,
512,8,0,5,0,8,24,3,2019,23,20,20,30,
513,3,4,3,0,8,3,5,2019,18,25,16,55,
514,4,2,1,1,8,18,5,2019,12,35,2,15,
515,3,2,1,2,8,6,3,2019,21,20,4,55,
516,3,2,1,2,8,27,3,2019,21,20,7,35,
517,8,2,1,1,8,9,5,2019,22,5,15,45,
518,3,3,0,0,8,12,5,2019,18,5,15,30,
519,8,3,0,0,8,9,6,2019,0,40,22,20,
520,1,2,1,0,8,21,4,2019,21,10,18,5,
521,6,2,1,1,8,9,3,2019,21,0,8,0,
522,3,0,5,0,8,21,3,2019,21,45,18,55,
523,4,2,1,1,8,27,6,2019,19,0,13,0,
524,4,2,1,2,8,6,6,2019,4,25,5,30,
525,4,3,0,1,5,6,6,2019,20,45,20,0,
526,3,4,3,0,8,3,4,2019,21,40,20,5,
527,1,2,1,2,8,21,3,2019,19,15,18,45,
528,4,0,2,0,8,24,6,2019,8,45,6,0,
529,8,4,3,0,8,6,5,2019,0,15,22,45,
530,3,2,1,1,8,6,6,2019,16,10,8,35,
531,4,2,1,2,8,9,3,2019,18,50,8,20,
532,3,2,1,1,8,15,6,2019,22,30,16,10,
533,4,2,1,2,5,1,6,2019,4,25,14,35,
534,10,0,2,0,8,18,5,2019,12,35,9,45,
535,4,2,1,1,5,24,6,2019,12,35,19,15,
536,4,3,0,1,5,1,5,2019,23,35,16,30,
537,4,3,0,1,8,6,6,2019,18,15,18,55,
538,0,0,2,0,8,9,6,2019,13,55,11,10,
539,0,0,5,0,8,15,3,2019,2,10,23,25,
540,1,0,2,0,8,18,4,2019,12,45,10,0,
541,3,1,4,0,8,24,3,2019,17,5,14,40,
542,0,2,1,1,8,6,5,2019,6,35,20,45,
543,3,4,3,0,8,21,6,2019,21,40,20,5,
544,4,2,1,1,8,6,3,2019,19,45,21,50,
545,6,2,1,1,8,6,6,2019,19,15,9,0,
546,3,0,2,0,8,1,4,2019,21,50,18,55,
547,6,2,1,1,8,9,6,2019,21,0,8,45,
548,4,3,0,1,5,9,5,2019,23,35,16,30,
549,1,3,0,0,8,9,6,2019,23,20,20,45,
550,4,4,3,0,8,27,5,2019,8,30,7,5,
551,6,2,1,1,8,18,5,2019,19,0,4,55,
552,3,2,1,0,8,27,3,2019,0,20,21,5,
553,8,3,0,1,8,6,5,2019,21,25,15,55,
554,1,3,0,2,8,18,5,2019,16,15,16,45,
555,3,3,0,1,8,24,3,2019,12,35,7,10,
556,3,4,3,0,8,6,6,2019,21,40,20,5,
557,8,4,3,0,8,15,3,2019,14,30,13,10,
558,3,0,2,0,8,21,5,2019,6,50,4,0,
559,8,0,2,0,7,18,6,2019,0,5,21,10,
560,4,2,1,1,5,18,5,2019,19,0,18,15,
561,1,2,1,1,8,3,6,2019,7,40,20,0,
562,3,2,1,1,8,9,5,2019,16,10,8,35,
563,1,3,0,2,8,12,5,2019,13,45,16,50,
564,1,2,1,0,8,9,3,2019,21,10,18,5,
565,1,2,1,2,8,27,3,2019,19,15,19,45,
566,4,2,1,2,8,12,6,2019,19,0,21,25,
567,4,0,2,0,8,3,4,2019,22,50,19,50,
568,6,2,1,1,8,27,5,2019,1,30,15,15,
569,4,0,2,0,8,21,6,2019,10,10,7,10,
570,6,2,1,1,8,6,3,2019,13,20,4,0,
571,3,2,1,1,8,21,5,2019,18,10,7,35,
572,1,2,1,1,8,3,6,2019,9,25,12,30,
573,4,0,5,1,8,15,3,2019,15,55,9,45,
574,4,3,0,1,8,6,5,2019,9,45,20,25,
575,4,0,5,1,5,21,3,2019,7,40,16,55,
576,1,2,1,2,8,18,5,2019,19,15,5,55,
577,4,3,0,1,5,24,3,2019,12,0,13,55,
578,4,3,0,1,5,1,4,2019,23,35,14,5,
579,4,0,5,1,5,21,3,2019,23,0,16,55,
580,10,0,5,0,8,24,3,2019,22,20,19,40,
581,6,2,1,1,8,6,6,2019,21,0,8,0,
582,4,3,0,1,8,18,5,2019,20,45,8,25,
583,6,2,1,1,8,6,6,2019,19,0,6,40,
584,3,2,1,1,8,24,6,2019,21,0,4,55,
585,4,0,5,1,8,18,3,2019,23,0,14,5,
586,6,2,1,1,8,1,6,2019,1,30,19,0,
587,3,4,3,0,8,24,5,2019,18,25,16,55,
588,3,0,5,0,8,3,3,2019,1,10,22,20,
589,10,0,2,0,8,18,6,2019,23,50,21,0,
590,3,2,1,0,8,18,3,2019,8,50,5,35,
591,6,2,1,1,8,18,5,2019,19,0,11,25,
592,4,4,3,0,8,3,6,2019,4,20,2,55,
593,6,2,1,1,8,18,5,2019,21,0,13,0,
594,1,2,1,2,8,21,3,2019,19,15,16,40,
595,0,2,1,1,8,9,6,2019,22,25,7,55,
596,4,2,1,1,5,27,5,2019,4,25,21,50,
597,3,2,1,1,8,6,6,2019,1,30,11,25,
598,8,3,0,1,8,12,5,2019,17,15,8,35,
599,2,2,1,1,8,18,5,2019,19,35,14,25,
600,10,3,0,1,8,12,5,2019,18,50,20,20,
601,1,2,1,1,8,9,5,2019,19,15,8,0,
602,4,2,1,1,5,18,5,2019,19,0,11,30,
603,10,0,2,0,8,15,6,2019,23,50,21,0,
604,10,1,4,0,8,12,3,2019,9,20,7,5,
605,6,2,1,1,8,6,3,2019,1,35,10,0,
606,1,0,5,1,8,21,3,2019,23,15,17,25,
607,4,3,0,1,8,6,6,2019,12,0,6,30,
608,3,2,1,1,8,12,6,2019,12,30,7,15,
609,1,2,1,2,8,27,3,2019,9,25,13,5,
610,1,3,0,1,8,18,5,2019,20,25,20,30,
611,3,2,1,1,8,15,4,2019,12,10,7,35,
612,4,2,1,1,8,12,6,2019,4,25,22,50,
613,4,3,0,1,8,9,6,2019,9,20,21,10,
614,3,4,3,0,8,9,3,2019,20,30,19,5,
615,3,3,0,1,8,1,4,2019,10,20,6,20,
616,1,0,2,0,8,27,6,2019,16,10,13,20,
617,4,4,3,0,8,1,6,2019,21,5,19,35,
618,4,3,0,1,8,18,5,2019,18,0,17,0,
619,4,3,0,1,8,21,5,2019,10,55,20,25,
620,6,2,1,1,8,18,5,2019,1,30,18,15,
621,3,2,1,1,8,15,6,2019,21,0,4,55,
622,4,2,1,1,5,21,5,2019,19,0,13,0,
623,8,2,1,1,8,15,6,2019,11,20,6,5,
624,4,0,5,1,8,1,3,2019,19,10,8,55,
625,6,2,1,1,5,3,3,2019,21,0,9,0,
626,10,3,0,1,8,12,6,2019,18,50,17,0,
627,3,4,3,0,8,1,5,2019,13,30,12,0,
628,4,3,0,1,5,15,5,2019,4,40,6,30,
629,3,4,3,0,8,6,5,2019,21,40,20,5,
630,8,3,0,0,7,1,6,2019,11,25,9,0,
631,3,3,0,1,8,12,5,2019,20,30,15,15,
632,3,2,1,1,8,3,3,2019,21,0,10,45,
633,4,2,1,1,5,9,3,2019,4,25,20,50,
634,4,3,0,1,5,12,5,2019,4,40,8,25,
635,1,3,0,2,8,24,3,2019,1,20,7,0,
636,3,3,0,0,8,21,5,2019,22,55,20,20,
637,4,0,5,1,8,6,3,2019,19,10,8,55,
638,3,2,1,1,8,9,5,2019,21,0,10,35,
639,1,2,1,0,8,18,5,2019,21,10,18,5,
640,6,2,1,1,8,3,3,2019,18,50,4,45,
641,3,2,1,1,8,9,6,2019,22,30,8,35,
642,3,0,5,1,8,3,3,2019,15,25,11,20,
643,3,3,0,1,8,9,4,2019,10,20,6,15,
644,4,2,1,1,8,21,3,2019,4,25,16,0,
645,6,2,1,1,8,9,6,2019,22,30,13,5,
646,8,1,4,0,8,24,6,2019,12,0,9,45,
647,10,0,5,1,8,1,3,2019,12,35,6,40,
648,6,2,1,1,8,27,6,2019,21,0,13,0,
649,1,0,5,0,8,24,3,2019,19,45,17,0,
650,10,3,0,1,8,6,6,2019,10,45,20,20,
651,4,2,1,1,8,27,3,2019,19,45,18,15,
652,3,2,1,1,8,9,6,2019,11,30,4,55,
653,3,3,0,1,8,3,4,2019,23,15,19,35,
654,0,3,0,0,8,24,6,2019,12,55,10,20,
655,1,3,0,2,8,9,5,2019,21,50,12,0,
656,3,0,2,0,8,15,4,2019,4,15,1,30,
657,6,2,1,1,8,15,6,2019,19,15,8,0,
658,8,3,0,1,8,15,5,2019,18,50,11,35,
659,8,3,0,1,8,1,4,2019,18,50,11,35,
660,4,3,0,1,5,21,5,2019,16,20,8,25,
661,3,3,0,0,8,21,6,2019,12,20,9,35,
662,4,0,5,1,8,6,3,2019,0,45,8,0,
663,3,2,1,1,8,27,4,2019,12,30,7,15,
664,4,2,1,2,8,21,3,2019,4,25,19,10,
665,2,0,2,0,8,6,5,2019,10,40,7,45,
666,1,2,1,1,8,15,6,2019,6,50,5,15,
667,3,1,4,0,8,1,3,2019,21,55,19,35,
668,0,2,1,1,8,12,6,2019,13,25,7,55,
669,2,0,2,0,8,21,5,2019,23,40,20,55,
670,1,0,5,2,8,3,3,2019,18,40,5,50,
671,1,0,2,0,8,24,5,2019,16,10,13,20,
672,1,2,1,0,8,1,6,2019,21,10,18,5,
673,1,2,1,3,8,21,3,2019,7,40,5,15,
674,4,3,0,1,5,12,6,2019,8,15,18,55,
675,4,3,0,1,8,12,6,2019,10,55,17,0,
676,3,0,5,0,8,21,3,2019,11,30,8,30,
677,4,0,5,1,8,18,3,2019,23,0,22,50,
678,3,3,0,0,8,3,6,2019,0,5,21,25,
679,1,2,1,2,8,21,3,2019,7,40,13,20,
680,1,3,0,1,8,15,5,2019,16,15,10,0,
681,6,2,1,1,8,24,6,2019,21,0,8,45,
682,3,3,0,1,8,12,6,2019,23,15,19,35,
683,4,2,1,2,5,27,6,2019,19,0,13,25,
684,3,0,2,0,8,15,6,2019,21,50,18,55,
685,3,2,1,1,8,21,5,2019,1,30,11,25,
686,1,3,0,1,8,1,5,2019,13,15,9,10,
687,3,2,1,1,8,3,6,2019,12,10,6,50,
688,4,0,5,1,5,21,3,2019,18,25,5,45,
689,6,2,1,1,8,3,6,2019,1,30,18,0,
690,3,3,0,0,8,1,6,2019,18,5,15,30,
691,4,2,1,1,8,3,3,2019,4,25,9,0,
692,3,3,0,0,8,3,3,2019,17,55,15,20,
693,8,3,0,0,7,21,5,2019,11,25,9,0,
694,6,2,1,1,8,9,5,2019,12,35,6,0,
695,6,2,1,1,8,9,6,2019,12,35,3,50,
696,1,2,1,1,8,27,3,2019,9,25,12,30,
697,10,3,0,1,8,6,5,2019,23,25,20,20,
698,1,2,1,2,8,1,6,2019,7,40,10,55,
699,1,0,2,0,8,18,5,2019,8,55,6,10,
700,1,3,0,2,8,21,5,2019,18,20,9,25,
701,3,3,0,1,8,12,6,2019,20,30,15,15,
702,3,2,1,1,8,9,5,2019,21,0,9,15,
703,4,3,0,1,5,9,5,2019,8,15,16,30,
704,6,2,1,1,8,27,3,2019,1,35,10,0,
705,1,2,1,1,8,1,6,2019,19,15,3,50,
706,4,3,0,1,5,24,5,2019,16,20,16,30,
707,1,3,0,1,8,12,6,2019,11,5,19,0,
708,10,2,1,0,8,21,5,2019,17,50,14,40,
709,4,0,5,1,8,1,3,2019,8,15,18,40,
710,4,2,1,1,8,9,6,2019,19,0,10,0,
711,8,0,2,0,8,15,4,2019,0,5,21,10,
712,4,2,1,1,5,3,6,2019,4,25,9,0,
713,3,4,3,0,8,1,3,2019,21,35,20,5,
714,3,2,1,2,8,6,3,2019,21,20,7,35,
715,0,3,0,0,8,15,3,2019,22,5,19,35,
716,1,2,1,2,8,15,6,2019,19,15,14,25,
717,1,4,3,1,8,6,3,2019,18,5,9,15,
718,4,3,0,1,5,18,5,2019,19,50,14,5,
719,4,2,1,2,8,9,3,2019,4,25,16,50,
720,4,0,5,1,5,15,3,2019,15,15,8,55,
721,3,2,1,1,8,27,3,2019,13,20,6,40,
722,6,2,1,1,8,18,5,2019,19,0,9,15,
723,6,2,1,1,8,9,5,2019,19,15,12,50,
724,1,3,0,2,8,18,5,2019,5,25,9,25,
725,1,2,1,3,8,27,5,2019,7,40,5,15,
726,3,0,2,0,8,21,4,2019,11,20,8,30,
727,4,2,1,1,5,3,6,2019,19,0,9,0,
728,3,2,1,1,8,9,6,2019,12,30,7,15,
729,4,2,1,1,5,24,6,2019,12,35,7,5,
730,10,0,2,0,8,18,5,2019,14,20,11,30,
731,10,3,0,1,8,12,5,2019,23,25,17,0,
732,8,1,4,0,7,24,6,2019,20,5,17,45,
733,3,1,4,0,8,12,3,2019,17,5,14,40,
734,1,2,1,2,8,1,6,2019,19,15,12,55,
735,4,2,1,1,5,18,5,2019,19,0,22,50,
736,6,2,1,1,8,9,5,2019,16,10,9,45,
737,6,2,1,1,8,21,3,2019,19,15,12,50,
738,8,3,0,0,7,12,6,2019,19,40,17,10,
739,3,1,4,0,8,9,5,2019,17,5,14,45,
740,4,3,0,1,5,6,5,2019,22,35,14,5,
741,4,2,1,2,8,9,5,2019,19,0,5,30,
742,4,3,0,1,8,9,6,2019,22,35,14,5,
743,4,3,0,1,8,15,5,2019,9,20,18,55,
744,3,2,1,1,8,15,6,2019,1,30,9,15,
745,8,2,1,1,8,12,6,2019,22,5,15,45,
746,1,2,1,0,8,24,6,2019,8,0,5,10,
747,4,0,5,1,8,1,3,2019,0,45,7,0,
748,1,3,0,2,8,12,5,2019,1,20,9,25,
749,0,3,0,0,8,6,6,2019,1,20,22,50,
750,1,3,0,2,8,9,6,2019,21,50,12,0,
751,3,2,1,1,8,6,6,2019,21,0,10,35,
752,4,0,2,0,8,27,6,2019,22,50,19,50,
753,4,2,1,2,8,12,6,2019,4,25,14,35,
754,3,2,1,0,8,9,3,2019,17,35,14,30,
755,6,2,1,1,8,12,6,2019,21,0,7,30,
756,4,3,0,1,8,1,4,2019,12,0,6,30,
757,3,2,1,1,8,27,3,2019,1,35,9,10,
758,3,2,1,1,8,6,6,2019,10,5,5,10,
759,3,0,2,0,8,12,6,2019,4,15,1,30,
760,3,0,5,0,8,9,3,2019,21,45,18,55,
761,6,2,1,1,8,6,3,2019,13,20,6,0,
762,4,0,2,0,5,12,4,2019,11,20,8,20,
763,1,0,2,0,8,6,6,2019,19,45,17,0,
764,3,1,4,0,8,21,3,2019,0,25,22,5,
765,1,2,1,2,8,27,5,2019,7,40,12,0,
766,3,2,1,2,8,9,3,2019,21,20,4,55,
767,2,0,2,0,8,27,6,2019,23,40,20,55,
768,4,2,1,2,5,12,6,2019,4,25,5,30,
769,1,4,3,0,8,21,5,2019,7,40,6,20,
770,6,2,1,1,8,21,5,2019,19,15,7,30,
771,4,0,5,1,5,21,3,2019,23,0,14,5,
772,1,2,1,2,8,9,6,2019,19,15,5,55,
773,10,0,2,0,8,3,6,2019,23,50,21,0,
774,4,3,0,1,8,24,5,2019,19,10,9,35,
775,0,0,2,0,8,1,5,2019,13,55,11,10,
776,6,2,1,1,8,9,3,2019,22,20,9,45,
777,8,0,2,0,8,12,6,2019,0,5,21,10,
778,4,3,0,1,8,24,5,2019,12,0,14,5,
779,10,0,2,0,8,21,6,2019,9,40,7,0,
780,6,2,1,1,8,21,3,2019,19,15,11,30,
781,6,2,1,1,8,18,5,2019,1,30,15,15,
782,4,3,0,1,5,15,5,2019,18,15,21,10,
783,2,2,1,1,8,24,5,2019,13,35,7,25,
784,4,2,1,2,5,21,3,2019,18,50,16,10,
785,3,2,1,1,8,3,3,2019,1,35,17,10,
786,1,2,1,2,8,6,3,2019,19,15,5,55,
787,0,3,0,1,8,6,5,2019,10,30,6,50,
788,4,2,1,2,5,27,6,2019,19,0,11,40,
789,4,3,0,1,8,21,5,2019,18,0,9,35,
790,4,2,1,1,8,18,5,2019,19,0,21,50,
791,4,0,2,0,8,24,4,2019,8,45,6,0,
792,2,0,2,0,8,15,4,2019,14,30,11,40,
793,4,2,1,2,8,27,6,2019,4,25,23,5,
794,4,2,1,2,5,12,6,2019,4,25,5,30,
795,3,1,4,0,8,12,3,2019,7,35,5,15,
796,4,3,0,1,8,18,5,2019,10,55,20,25,
797,1,4,3,0,8,15,3,2019,15,25,13,55,
798,3,2,1,1,8,27,5,2019,10,5,5,10,
799,3,0,2,0,8,1,6,2019,21,20,18,25,
800,4,2,1,1,5,21,3,2019,4,25,19,15,
801,4,2,1,1,8,18,5,2019,12,35,7,5,
802,10,3,0,1,8,9,5,2019,23,25,20,20,
803,4,3,0,1,5,6,5,2019,19,50,6,30,
804,6,2,1,1,8,27,6,2019,19,0,10,35,
805,4,3,0,1,8,24,3,2019,19,40,21,10,
806,4,0,5,1,8,6,3,2019,11,25,22,50,
807,8,1,4,0,8,12,6,2019,20,5,17,45,
808,6,2,1,1,8,1,5,2019,19,15,12,50,
809,6,2,1,1,8,12,6,2019,21,0,10,0,
810,4,2,1,1,5,9,6,2019,19,0,10,0,
811,4,3,0,1,5,12,6,2019,22,35,14,5,
812,3,2,1,1,8,21,5,2019,18,10,5,5,
813,11,0,5,0,8,3,3,2019,12,35,9,50,
814,3,2,1,1,8,18,5,2019,21,0,9,15,
815,6,2,1,1,5,9,5,2019,21,0,8,0,
816,4,4,3,0,8,9,3,2019,11,50,10,20,
817,0,3,0,1,8,24,3,2019,10,40,22,30,
818,3,3,0,1,8,9,6,2019,9,50,4,50,
819,1,3,0,2,8,6,5,2019,15,5,9,25,
820,6,2,1,1,8,15,6,2019,21,0,10,20,
821,3,2,1,1,8,1,6,2019,21,0,10,35,
822,1,3,0,2,8,12,5,2019,5,25,9,25,
823,4,2,1,2,8,12,6,2019,4,25,18,20,
824,6,2,1,1,8,21,5,2019,0,55,17,40,
825,3,2,1,1,8,27,3,2019,22,20,8,35,
826,8,3,0,0,7,3,6,2019,11,25,9,0,
827,3,0,2,0,8,27,6,2019,13,0,10,10,
828,1,0,5,0,8,24,3,2019,8,55,6,10,
829,4,2,1,2,8,27,3,2019,18,50,5,25,
830,4,3,0,1,5,12,6,2019,12,0,8,25,
831,4,2,1,1,5,9,3,2019,4,25,16,0,
832,4,2,1,1,5,21,5,2019,12,35,15,0,
833,1,3,0,2,8,12,6,2019,13,45,9,25,
834,4,3,0,1,8,24,5,2019,10,55,17,0,
835,6,2,1,1,8,21,3,2019,18,50,10,0,
836,1,4,3,0,8,15,5,2019,15,25,13,55,
837,1,2,1,2,8,21,3,2019,19,15,17,15,
838,4,2,1,1,5,3,6,2019,12,35,2,15,
839,4,3,0,1,5,6,6,2019,4,40,14,5,
840,4,0,2,0,8,12,4,2019,22,50,19,50,
841,8,3,0,0,7,18,5,2019,0,40,22,20,
842,3,0,2,0,8,9,5,2019,21,20,18,25,
843,4,0,2,0,5,27,5,2019,8,45,6,0,
844,1,2,1,2,8,9,3,2019,7,40,5,55,
845,6,2,1,1,8,3,6,2019,1,30,14,0,
846,8,1,4,0,8,3,3,2019,12,5,9,30,
847,4,0,2,0,5,15,6,2019,11,20,8,20,
848,1,2,1,1,8,18,5,2019,7,40,20,0,
849,2,0,5,0,8,24,3,2019,23,50,20,55,
850,8,2,1,1,8,3,3,2019,13,15,8,45,
851,6,2,1,1,8,12,6,2019,19,0,7,30,
852,6,2,1,1,8,15,6,2019,21,0,11,40,
853,1,0,2,0,8,12,5,2019,23,55,21,5,
854,8,3,0,1,8,1,4,2019,18,30,11,15,
855,10,0,2,0,8,24,6,2019,14,20,11,30,
856,1,2,1,2,8,27,5,2019,19,15,16,55,
857,3,3,0,1,8,12,6,2019,20,5,15,15,
858,3,3,0,0,8,27,6,2019,18,5,15,30,
859,3,0,2,0,8,24,6,2019,22,50,20,0,
860,3,2,1,1,8,9,3,2019,1,35,17,10,
861,4,3,0,1,5,24,3,2019,4,45,18,55,
862,1,2,1,2,8,1,6,2019,7,40,13,20,
863,4,0,5,1,8,18,3,2019,18,25,7,0,
864,1,3,0,1,8,1,5,2019,8,55,20,30,
865,6,2,1,1,8,3,6,2019,12,35,3,50,
866,3,1,4,0,8,12,6,2019,21,55,19,35,
867,4,2,1,1,8,15,6,2019,19,0,7,5,
868,10,3,0,1,8,1,5,2019,22,40,20,20,
869,8,0,2,0,8,18,4,2019,8,35,5,55,
870,0,3,0,2,8,6,5,2019,23,30,15,10,
871,4,2,1,1,5,24,6,2019,4,25,22,50,
872,6,2,1,1,8,3,3,2019,21,0,9,55,
873,1,2,1,2,8,9,6,2019,9,25,13,5,
874,3,1,4,0,8,21,3,2019,17,5,14,40,
875,6,2,1,3,8,6,3,2019,1,35,11,35,
876,10,3,0,1,8,24,5,2019,10,45,7,10,
877,1,0,5,3,8,12,3,2019,18,5,8,50,
878,8,3,0,0,8,3,4,2019,19,40,17,10,
879,6,2,1,1,8,21,5,2019,21,0,7,30,
880,4,0,5,1,8,6,3,2019,12,20,5,50,
881,2,0,2,0,8,15,5,2019,23,40,20,55,
882,4,0,2,0,5,3,5,2019,8,45,6,0,
883,4,0,2,0,8,27,5,2019,14,5,11,10,
884,4,2,1,2,8,27,5,2019,4,25,23,5,
885,4,2,1,1,5,21,3,2019,4,25,7,5,
886,1,0,2,0,8,27,6,2019,8,55,6,10,
887,8,0,2,0,7,21,4,2019,0,5,21,10,
888,1,3,0,2,8,12,6,2019,13,45,10,0,
889,10,3,0,1,8,12,5,2019,20,20,7,10,
890,3,0,2,0,8,9,6,2019,6,50,4,0,
891,8,3,0,0,8,12,5,2019,11,25,9,0,
892,3,2,1,1,8,21,3,2019,1,35,17,30,
893,3,3,0,0,8,1,5,2019,0,5,21,25,
894,3,0,2,0,8,9,5,2019,3,25,0,30,
895,1,3,0,1,8,12,5,2019,7,55,9,25,
896,4,2,1,1,5,1,6,2019,19,0,18,15,
897,6,2,1,1,8,6,5,2019,22,30,14,55,
898,4,0,2,0,5,6,6,2019,8,45,6,0,
899,1,2,1,2,8,12,6,2019,19,15,22,0,
900,3,0,2,0,8,9,5,2019,1,0,22,10,
901,4,0,5,1,5,21,3,2019,23,0,7,0,
902,6,2,1,1,8,27,6,2019,1,30,13,0,
903,4,2,1,2,8,27,5,2019,19,0,23,5,
904,4,3,0,1,5,15,5,2019,19,50,6,30,
905,1,4,3,1,8,12,3,2019,23,45,20,0,
906,3,1,4,0,8,6,5,2019,14,0,11,35,
907,1,3,0,0,8,27,3,2019,23,20,20,45,
908,1,4,3,0,8,24,6,2019,20,45,19,30,
909,3,0,5,0,8,24,3,2019,22,55,20,0,
910,1,4,3,2,8,6,3,2019,9,10,9,40,
911,1,2,1,1,8,3,3,2019,8,15,20,30,
912,1,2,1,0,8,12,6,2019,21,10,18,5,
913,8,3,0,0,8,27,4,2019,9,30,6,55,
914,6,2,1,1,8,18,5,2019,1,30,17,45,
915,6,2,1,1,8,6,3,2019,21,0,10,0,
916,6,2,1,1,8,9,5,2019,19,0,9,15,
917,6,2,1,1,8,9,5,2019,21,0,8,0,
918,8,1,4,0,8,1,6,2019,12,0,9,45,
919,10,0,5,1,8,21,3,2019,12,35,6,40,
920,1,0,5,0,8,9,3,2019,8,55,6,10,
921,4,3,0,1,8,12,5,2019,8,15,21,10,
922,0,3,0,0,8,3,6,2019,22,25,19,55,
923,3,0,5,0,8,9,3,2019,3,25,0,40,
924,1,2,1,1,8,3,6,2019,23,0,17,40,
925,1,2,1,2,8,21,5,2019,7,40,6,50,
926,4,3,0,1,5,6,5,2019,4,40,18,55,
927,4,2,1,1,8,3,6,2019,4,25,13,0,
928,8,2,1,1,8,15,5,2019,13,15,8,45,
929,4,2,1,2,8,9,5,2019,4,25,5,30,
930,3,2,1,0,8,6,4,2019,8,50,5,35,
931,4,3,0,1,8,24,3,2019,22,35,16,55,
932,8,1,4,0,8,1,6,2019,10,35,8,20,
933,3,0,5,0,8,24,3,2019,21,45,18,55,
934,1,2,1,2,8,21,3,2019,19,15,12,0,
935,6,2,1,1,8,9,6,2019,1,30,17,45,
936,1,0,5,0,8,24,3,2019,23,55,21,10,
937,4,3,0,1,8,1,5,2019,10,5,16,30,
938,3,2,1,1,8,9,5,2019,21,0,16,0,
939,4,3,0,1,5,15,5,2019,23,35,8,25,
940,6,2,1,1,8,12,6,2019,19,0,10,35,
941,3,0,2,0,8,21,4,2019,1,0,22,10,
942,8,1,4,0,7,12,5,2019,20,5,17,45,
943,4,2,1,1,8,24,6,2019,19,0,10,0,
944,3,2,1,1,8,15,4,2019,7,25,2,0,
945,3,3,0,1,8,21,5,2019,20,50,15,10,
946,3,0,2,0,8,21,5,2019,2,20,23,30,
947,4,2,1,2,8,21,3,2019,4,25,18,25,
948,4,2,1,2,5,3,6,2019,19,0,9,40,
949,4,0,2,0,5,6,5,2019,10,10,7,10,
950,1,0,5,2,8,6,3,2019,16,30,6,45,
951,8,0,2,0,8,6,5,2019,0,5,21,10,
952,3,2,1,1,8,24,6,2019,1,30,15,0,
953,4,3,0,1,8,24,5,2019,20,45,14,5,
954,4,0,5,1,0,1,3,2019,19,10,7,0,
955,8,0,2,0,7,1,6,2019,8,35,5,55,
956,1,0,5,1,8,21,3,2019,16,20,9,30,
957,10,0,2,0,8,18,6,2019,22,15,19,30,
958,3,2,1,1,8,3,3,2019,21,0,16,0,
959,4,2,1,1,5,9,5,2019,19,0,2,15,
960,4,3,0,1,8,6,6,2019,19,50,6,30,
961,3,2,1,1,8,6,3,2019,12,30,7,20,
962,4,4,3,0,8,3,5,2019,8,30,7,5,
963,4,2,1,2,8,12,6,2019,4,25,20,0,
964,10,0,2,0,8,9,4,2019,19,35,17,0,
965,4,3,0,1,8,1,4,2019,19,10,20,25,
966,1,4,3,2,8,6,3,2019,18,10,8,0,
967,3,0,2,0,8,18,5,2019,8,50,6,5,
968,4,2,1,2,5,9,3,2019,4,25,16,50,
969,4,0,5,1,5,21,3,2019,18,25,7,0,
970,10,0,2,0,8,24,6,2019,22,15,19,30,
971,6,2,1,1,8,27,5,2019,19,0,9,15,
972,3,3,0,0,8,3,4,2019,16,55,14,25,
973,1,4,3,0,8,9,5,2019,7,40,6,20,
974,1,3,0,2,8,12,6,2019,5,25,7,0,
975,6,2,1,1,8,12,6,2019,19,15,7,30,
976,3,4,3,0,8,6,6,2019,18,25,16,55,
977,4,2,1,2,8,18,5,2019,4,25,9,40,
978,1,4,3,0,8,6,3,2019,15,25,13,55,
979,4,3,0,1,8,9,6,2019,9,20,20,0,
980,4,3,0,1,8,9,5,2019,8,15,20,0,
981,3,3,0,0,8,15,6,2019,14,5,11,30,
982,3,2,1,1,8,24,5,2019,1,30,16,0,
983,4,0,5,1,5,15,3,2019,23,0,22,50,
984,3,3,0,1,8,6,4,2019,20,5,15,15,
